taxa_clean,wm_g,dm_g,keep_data
Amphipoda,0.201827983,0.094708849,TRUE
Amphipoda,0.167801899,0.09282022,TRUE
Amphipoda,0.194382395,0.069941859,TRUE
Amphipoda,0.245761564,0.093059019,TRUE
Amphipoda,0.163423507,0.088676669,TRUE
Amphipoda,0.190649716,0.092430589,TRUE
Amphipoda,0.240031738,0.096160817,TRUE
Amphipoda,0.116803782,0.075395973,TRUE
Amphipoda,0.233303541,0.121526409,FALSE
Amphipoda,0.244378694,0.099741149,TRUE
Amphipoda,0.180133575,0.11754588,FALSE
Amphipoda,0.079605582,0.056779087,FALSE
Amphipoda,0.249963313,0.106654161,TRUE
Amphipoda,0.188756946,0.089700745,TRUE
Amphipoda,0.30305078,0.095510684,FALSE
Amphipoda,0.241391866,0.106042313,TRUE
Amphipoda,0.091302881,0.076195319,FALSE
Amphipoda,0.334446855,0.096986301,FALSE
Amphipoda,0.150336301,0.094416117,TRUE
Amphipoda,0.138930998,0.0731281,TRUE
Amphipoda,0.137912775,0.068934441,TRUE
Amphipoda,0.22916813,0.099638283,TRUE
Amphipoda,0.122092074,0.067252739,TRUE
Amphipoda,0.267244818,0.079532835,FALSE
Amphipoda,0.211530429,0.093967366,TRUE
Amphipoda,0.173687575,0.08435342,TRUE
Amphipoda,0.273125167,0.121406472,FALSE
Amphipoda,0.193995358,0.094498812,TRUE
Amphipoda,0.132104999,0.069042654,TRUE
Amphipoda,0.228850597,0.103765709,TRUE
Amphipoda,0.235673953,0.102454416,TRUE
Amphipoda,0.194202485,0.106399933,TRUE
Amphipoda,0.215619109,0.07542654,TRUE
Amphipoda,0.133638994,0.041766315,FALSE
Amphipoda,0.166997727,0.082885802,TRUE
Amphipoda,0.218557369,0.090011979,TRUE
Amphipoda,0.284813193,0.119975591,TRUE
Amphipoda,0.171615978,0.07448377,TRUE
Amphipoda,0.152005513,0.092989431,TRUE
Amphipoda,0.20619492,0.077035371,TRUE
Amphipoda,0.204556239,0.084893283,TRUE
Amphipoda,0.264546954,0.093229847,TRUE
Amphipoda,0.237573463,0.105053188,TRUE
Amphipoda,0.229251072,0.102872819,TRUE
Amphipoda,0.126494636,0.081624457,TRUE
Amphipoda,0.156212464,0.079681451,TRUE
Amphipoda,0.199055872,0.112965151,TRUE
Amphipoda,0.160517255,0.054743765,FALSE
Amphipoda,0.213673301,0.083209151,TRUE
Amphipoda,0.118013774,0.091800837,FALSE
Amphipoda,0.102148291,0.058058168,FALSE
Amphipoda,0.180094971,0.095198713,TRUE
Amphipoda,0.153797208,0.077794005,TRUE
Amphipoda,0.174980515,0.09419784,TRUE
Amphipoda,0.201811026,0.095247118,TRUE
Amphipoda,0.239600981,0.086278047,TRUE
Amphipoda,0.096472754,0.050177806,FALSE
Amphipoda,0.127506902,0.110438698,FALSE
Amphipoda,0.189783393,0.084240829,TRUE
Amphipoda,0.19227323,0.071505027,TRUE
Amphipoda,0.175825459,0.075542315,TRUE
Amphipoda,0.226230714,0.096528564,TRUE
Amphipoda,0.162882715,0.078886309,TRUE
Amphipoda,0.339976605,0.138954617,FALSE
Amphipoda,0.254474985,0.108340598,TRUE
Amphipoda,0.213198877,0.106445011,TRUE
Amphipoda,0.287638692,0.121968376,FALSE
Amphipoda,0.169848464,0.082122591,TRUE
Amphipoda,0.123616571,0.050372077,FALSE
Amphipoda,0.166931875,0.058319353,TRUE
Amphipoda,0.310675741,0.114139965,FALSE
Amphipoda,0.148984041,0.078804766,TRUE
Amphipoda,0.162625963,0.092201091,TRUE
Amphipoda,0.203697681,0.083809405,TRUE
Amphipoda,0.206811316,0.077463748,TRUE
Amphipoda,0.236389196,0.071632969,TRUE
Amphipoda,0.176477421,0.077441313,TRUE
Amphipoda,0.195562876,0.080338995,TRUE
Amphipoda,0.200661246,0.089433654,TRUE
Amphipoda,0.287376138,0.099298814,FALSE
Amphipoda,0.17057495,0.072604872,TRUE
Spisula,0.493238078,0.255236466,TRUE
Spisula,0.580137273,0.236815416,TRUE
Spisula,0.678286593,0.239678791,TRUE
Spisula,0.413386421,0.243649176,TRUE
Spisula,0.532089623,0.258595787,TRUE
Spisula,0.434344552,0.244466405,TRUE
Spisula,0.467236363,0.214857122,TRUE
Spisula,0.459417699,0.131331318,FALSE
Spisula,0.345260588,0.237502414,TRUE
Spisula,0.350849231,0.172838994,FALSE
Spisula,0.266722488,0.227157858,TRUE
Spisula,0.438832851,0.276370669,TRUE
Spisula,0.750799057,0.308248939,FALSE
Spisula,0.731876395,0.274555891,TRUE
Spisula,0.656835797,0.282357777,TRUE
Spisula,0.614375477,0.269554084,TRUE
Spisula,0.486999658,0.25574723,TRUE
Spisula,0.489721621,0.247277806,TRUE
Spisula,0.372762906,0.223590051,TRUE
Spisula,0.464722649,0.25609917,TRUE
Spisula,0.632344382,0.293363263,TRUE
Spisula,0.245115366,0.178671229,FALSE
Spisula,0.482169773,0.258565129,TRUE
Spisula,0.468772916,0.259539068,TRUE
Spisula,0.663147862,0.269446084,TRUE
Spisula,0.389254504,0.252596329,TRUE
Spisula,0.429927681,0.271035558,TRUE
Spisula,0.371227627,0.257049442,TRUE
Spisula,0.682300591,0.286120629,TRUE
Spisula,0.480127236,0.248683524,TRUE
Spisula,0.351853227,0.186186958,TRUE
Spisula,0.511457666,0.224970451,TRUE
Spisula,0.806131097,0.260718574,FALSE
Spisula,0.821424573,0.292128331,FALSE
Spisula,0.77103612,0.357975383,FALSE
Spisula,0.552904876,0.252415582,TRUE
Spisula,0.567002276,0.252874779,TRUE
Spisula,0.566631284,0.282751422,TRUE
Spisula,0.31597898,0.22437873,TRUE
Spisula,0.215316631,0.195546545,FALSE
Spisula,0.398012044,0.22603838,TRUE
Spisula,0.468958437,0.215932544,TRUE
Spisula,0.450011922,0.236812227,TRUE
Spisula,0.317356533,0.230448846,TRUE
